0.773498, 0.376856, -0.384344, -0.289981, 0.750086, 0.406336, 0.689716, 0.416905
0.766943, 0.407567, -0.340189, -0.259876, 0.726242, 0.384049, 0.652837, 0.249158
0.761118, 0.416496, -0.312292, -0.264377, 0.708869, 0.393197, 0.623944, 0.079693
0.759407, 0.429951, -0.296538, -0.279117, 0.701431, 0.402103, 0.590559, -0.113293
0.760722, 0.453470, -0.273449, -0.273930, 0.694072, 0.393390, 0.579177, -0.273268
0.768994, 0.483108, -0.244620, -0.277895, 0.693275, 0.394087, 0.578604, -0.412982
0.774733, 0.500616, -0.217973, -0.285864, 0.697734, 0.411586, 0.579608, -0.518837
0.788066, 0.528317, -0.192512, -0.303885, 0.708551, 0.434659, 0.589158, -0.604993
0.809299, 0.557309, -0.176058, -0.309439, 0.729852, 0.457394, 0.602716, -0.674199
0.821088, 0.586055, -0.148030, -0.297461, 0.749796, 0.474782, 0.620182, -0.719305
0.836661, 0.620086, -0.129590, -0.293146, 0.765348, 0.516528, 0.638226, -0.737296
0.838886, 0.616354, -0.108323, -0.283070, 0.767623, 0.532553, 0.635523, -0.735644
0.837909, 0.618560, -0.098040, -0.291069, 0.776382, 0.533755, 0.638192, -0.718375
0.845973, 0.629165, -0.084966, -0.299071, 0.790314, 0.543219, 0.655292, -0.674701
0.847702, 0.615962, -0.094202, -0.304747, 0.792951, 0.540920, 0.664440, -0.601503
0.844718, 0.590926, -0.100602, -0.301969, 0.798101, 0.542728, 0.668452, -0.511532
0.842890, 0.562246, -0.124632, -0.297729, 0.802717, 0.541057, 0.666361, -0.407894
0.844089, 0.536596, -0.144671, -0.315580, 0.815276, 0.547317, 0.673496, -0.282430
0.846966, 0.506719, -0.151356, -0.334983, 0.831649, 0.560016, 0.687469, -0.146974
0.850903, 0.470989, -0.176590, -0.368311, 0.845184, 0.561041, 0.702534, -0.010869
0.859620, 0.435831, -0.206886, -0.398086, 0.863674, 0.565544, 0.724857, 0.129586
0.864017, 0.396976, -0.241913, -0.419683, 0.875245, 0.567906, 0.738518, 0.248660
0.869594, 0.357048, -0.275485, -0.444030, 0.886912, 0.573771, 0.752895, 0.355235
0.874753, 0.314398, -0.307952, -0.469183, 0.897970, 0.578615, 0.766076, 0.450109
0.880034, 0.270332, -0.341005, -0.492491, 0.907558, 0.588928, 0.778873, 0.528478
0.884391, 0.224855, -0.368250, -0.514010, 0.915334, 0.595513, 0.789909, 0.590876
0.887239, 0.180170, -0.395068, -0.530955, 0.920841, 0.598873, 0.797549, 0.637327
0.890215, 0.137786, -0.420103, -0.546314, 0.925788, 0.601783, 0.804624, 0.674530
0.892051, 0.099016, -0.442232, -0.557777, 0.929218, 0.603991, 0.809513, 0.702663
0.893853, 0.064633, -0.461532, -0.569319, 0.932320, 0.606866, 0.814020, 0.725084
0.894848, 0.032556, -0.478518, -0.577734, 0.934584, 0.607836, 0.816919, 0.741545
0.895698, 0.004977, -0.493672, -0.585296, 0.936463, 0.608910, 0.819345, 0.754946
0.896759, -0.020072, -0.508960, -0.591088, 0.938210, 0.610843, 0.821595, 0.766858
0.897312, -0.038025, -0.520400, -0.596054, 0.939292, 0.612355, 0.823084, 0.775303
0.897832, -0.052922, -0.529234, -0.599460, 0.940174, 0.613635, 0.824097, 0.782016
0.898417, -0.065747, -0.538190, -0.602947, 0.941128, 0.614966, 0.825264, 0.788781
0.898779, -0.076670, -0.544905, -0.604971, 0.941770, 0.615722, 0.825836, 0.793551


0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.538609, -0.004176, -0.020073, 0.069545, -0.002386, 0.483230, 0.051378, 0.040014
0.905572, -0.004155, -0.202960, 0.032267, -0.026967, 0.710391, 0.652368, 0.010959
-0.472713, 0.017097, -0.278988, -0.011276, -0.000304, -0.250222, 0.823111, -0.016830
-0.946334, -0.005708, -0.519059, -0.017240, 0.024640, -0.508944, 0.815109, 0.063216
-0.836235, 0.001566, -0.722278, -0.003418, 0.047631, -0.348296, 0.914248, 0.139237
-0.632818, -0.000055, -0.908546, -0.075850, 0.118488, -0.182980, 0.976430, 0.253021
-0.111120, -0.004803, -0.950935, -0.140831, 0.203004, -0.040203, 0.987522, 0.335002
0.176538, 0.003919, -0.954988, -0.149535, 0.224804, 0.023583, 0.988529, 0.343723
0.369973, 0.004098, -0.953810, -0.155474, 0.244862, 0.136721, 0.988197, 0.343153
0.656398, 0.008840, -0.948228, -0.237925, 0.399353, 0.458741, 0.986734, 0.321954
0.794626, 0.007076, -0.935522, -0.375157, 0.559614, 0.653989, 0.982620, 0.285122
0.866341, 0.010567, -0.918145, -0.507777, 0.657419, 0.714535, 0.975668, 0.239395
0.873553, 0.022044, -0.901282, -0.665457, 0.725093, 0.682675, 0.967669, 0.199231
0.730226, 0.026257, -0.879823, -0.758779, 0.736448, 0.512740, 0.957753, 0.163342
0.159149, 0.013013, -0.873456, -0.824189, 0.735857, 0.285838, 0.953543, 0.152638
-0.518023, -0.007078, -0.881860, -0.872328, 0.726475, 0.088627, 0.955182, 0.159951
-0.713801, -0.025941, -0.884862, -0.894739, 0.682829, -0.033104, 0.953738, 0.176766
-0.733637, -0.033914, -0.883389, -0.905214, 0.618874, -0.072249, 0.950147, 0.187855
