16.642,-16.706,-45.256,17,1.3343,7,1.3343,0.462586234773281,0.000184292146073036
16.083,-16.435,-45.043,17,1.081,7,1.081,0.43642460265062,0.000184292146073036
9.9966,-7.384,-36.687,17,0.39426,7,0.39426,0.281913255226512,0.000184292146073036
12.64,-3.2538,-53.342,17,0.83878,7,4.8924,0.209319324947114,0.000184292146073036
13.655,-3.2665,-49.243,17,0.20368,7,5.4999,0.41588817067546,0.000184292146073036
21.301,-1.9399,-49.171,17,1.4924,7,10.807,0.455360040672363,0.000184292146073036
19.918,-3.167,-53.762,17,1.7497,7,8.245,0.121557959383367,0.000184292146073036
13.631,-14.597,-56.439,17,0.18555,7,0.18555,0.470347525892429,0.000184292146073036
41.578,-21.948,-52.513,18,4.7765,7,6.3719,0.316204449643236,0.000184292146073036
28.961,-30.566,-37.291,18,0.33432,7,0.33432,0.451349219896914,0.000184292146073036
27.457,-29.317,-40.229,18,0.28604,7,0.28604,0.414446317577467,0.000184292146073036
28.159,-27.854,-39.3,18,0.84227,7,0.84227,0.413566166596191,0.000184292146073036
28.163,-29.731,-45.758,18,0.26793,7,0.26793,0.450337538044875,0.000184292146073036
27.479,-30.312,-44.727,18,0.61361,7,0.61361,0.438063285147309,0.000184292146073036
34.404,-25.085,-53.584,18,1.4842,7,2.1219,0.422671237896434,0.000184292146073036
33.32,-32.042,-53.581,18,0.20509,7,0.20509,0.310480017642498,0.000184292146073036
36.102,4.8551,-56.656,19,1.3318,7,5.7999,0.441194170458438,0.000184292146073036
43,-12.417,-44.84,19,5.9089,7,5.9089,0.285119702850712,0.000184292146073036
47.697,-7.0332,-45.931,19,0.34997,7,0.34997,0.451820163554603,0.000184292146073036
48.136,-9.2532,-45.129,19,0.34382,7,0.34382,0.41772794593266,0.000184292146073036
41.533,-23.355,-42.961,19,0.8718,7,7.659,0.427755568064224,0.000184292146073036
36.286,-21.424,-40.845,19,2.4855,7,8.3722,0.272368433709819,0.000184292146073036
35.555,-22.764,-49.115,19,0.31677,7,7.1197,0.293864264056872,0.000184292146073036
35.079,-19.645,-50.316,19,1.618,7,6.9834,0.4842871905076,0.000184292146073036
33.465,-20.444,-50.925,19,0.52772,7,5.6136,0.360517657029602,0.000184292146073036
28.814,-16.964,-53.255,19,1.1238,7,3.9542,0.36110358325938,0.000184292146073036
31.082,-17.796,-56.821,19,0.90205,7,1.2609,0.339684488086152,0.000184292146073036
35.172,-13.443,-60.738,19,0.26953,7,0.26953,0.333759915964708,0.000184292146073036
42.442,-18.187,-62.39,19,0.53663,7,0.53663,0.420159702510001,0.000184292146073036
18.218,6.1727,-74.455,20,1.8125,7,1.8125,0.382252007518839,0.000184292146073036
17.698,-4.3125,-63.476,20,0.3468,7,0.3468,0.362675161554337,0.000184292146073036
13.397,0.35012,-58.976,20,4.1924,7,4.1924,0.472101952660243,0.000184292146073036
7.5573,4.8335,-54.51,20,2.6937,7,2.6937,0.238748803455264,0.000184292146073036
32.054,17.498,-52.414,20,0.73394,7,0.73394,0.384954127449468,0.000184292146073036
-21.882,-23.024,20.4,1,0.51413,1,3.103,0.481172498373792,8.25482625482625e-05
-22.355,-21.952,25.272,1,0.8281,1,0.8281,0.445721505533192,8.25482625482625e-05
-16.157,-30.366,20.869,1,0.54869,1,3.6796,0.0960230501075578,8.25482625482625e-05
-9.8308,-33.604,18.428,1,0.60705,1,6.519,0.387210426170523,8.25482625482625e-05
-6.4357,-33.873,15.412,1,0.53581,1,3.0548,0.384062723285208,8.25482625482625e-05
0.76087,-33.765,14.077,1,1.046,1,1.046,0.42218612813201,8.25482625482625e-05
-0.35937,-10.146,28.663,1,2.4548,1,2.4548,0.469602046579834,8.25482625482625e-05
-0.57975,-11.387,29.949,1,1.4193,1,1.4193,0.475338211144774,8.25482625482625e-05
-3.6853,-4.9374,23.866,1,0.12611,1,0.12611,0.469979623818129,8.25482625482625e-05
-10.435,0.71919,25.249,1,0.30054,1,5.8064,0.42347864396682,8.25482625482625e-05
-16.05,9.5275,20.17,2,0.34208,1,0.34208,0.436922463233524,8.25482625482625e-05
-14.851,9.9277,15.312,2,0.31808,1,0.31808,0.391571326747275,8.25482625482625e-05
-20.202,9.1909,13.118,2,0.12637,1,0.12637,0.413290217233719,8.25482625482625e-05
-21.558,7.5417,16.74,2,0.20607,1,0.20607,0.376400639679661,8.25482625482625e-05
-22.226,3.6404,17.123,2,2.161,1,2.161,0.487406702707011,8.25482625482625e-05
-16.835,-1.8966,21.073,2,0.92199,1,8.2689,0.485468694156289,8.25482625482625e-05
