%eval_id interface v0             fvimm          r0             b              nata           tc             n0             ERROR_TOT      
135      NO_ID      0.95           0.25           6.5            0.1025         0.225          19.16666667    18             8.104226       
136      NO_ID      0.9438271605   0.25           10.16666667    0.1025         0.175          29.5           18             11.999149      
137      NO_ID      0.9438271605   0.25           2.833333333    0.1025         0.175          29.5           18             8.847264       
138      NO_ID      0.95           0.25           6.5            0.1675         0.225          29.5           26             7.710002       
139      NO_ID      0.95           0.25           6.5            0.1675         0.225          29.5           18             6.134576       
140      NO_ID      0.45           0.55           6.5            0.1675         0.175          39.83333333    22             14.867872      
141      NO_ID      0.45           0.55           6.5            0.0375         0.175          39.83333333    22             27.07957       
142      NO_ID      1.190740741    0.15           6.5            0.1025         0.1916666667   39.83333333    16.66666667    3.278811       
143      NO_ID      1.190740741    0.15           6.5            0.1025         0.1583333333   39.83333333    16.66666667    3.088959       
144      NO_ID      0.9520576132   0.25           6.5            0.1025         0.225          29.5           18             4.228231       
145      NO_ID      0.9479423868   0.25           6.5            0.1025         0.225          29.5           18             4.262655       
146      NO_ID      1.005555556    0.25           6.5            0.1025         0.175          39.83333333    18             3.873285       
147      NO_ID      1.005555556    0.25           6.5            0.1025         0.175          19.16666667    18             10.419861      
148      NO_ID      0.9314814815   0.25           10.16666667    0.1025         0.175          29.5           18             12.024034      
149      NO_ID      0.9314814815   0.25           2.833333333    0.1025         0.175          29.5           18             8.957821       
150      NO_ID      0.95           0.25           6.5            0.1675         0.175          29.5           26             7.173911       
151      NO_ID      0.95           0.25           6.5            0.1675         0.175          29.5           18             8.841781       
152      NO_ID      0.45           0.55           6.5            0.1675         0.175          29.5           22             16.11513       
153      NO_ID      0.45           0.55           6.5            0.0375         0.175          29.5           22             27.244481      
154      NO_ID      1.190740741    0.1833333333   6.5            0.1025         0.175          39.83333333    16.66666667    2.634511       
155      NO_ID      1.190740741    0.1166666667   6.5            0.1025         0.175          39.83333333    16.66666667    3.343524       
156      NO_ID      1.172222222    0.15           6.5            0.1025         0.1916666667   39.83333333    16.66666667    3.058112       
157      NO_ID      1.172222222    0.15           6.5            0.1025         0.1583333333   39.83333333    16.66666667    3.177529       
158      NO_ID      1.024074074    0.25           6.5            0.1025         0.175          39.83333333    18             3.895392       
159      NO_ID      0.987037037    0.25           6.5            0.1025         0.175          39.83333333    18             3.970953       
160      NO_ID      0.8944444444   0.25           6.5            0.1025         0.175          39.83333333    18             4.482501       
161      NO_ID      0.8944444444   0.25           6.5            0.1025         0.175          19.16666667    18             11.741963      
162      NO_ID      1.45           0.25           6.5            0.1025         0.175          39.83333333    26             31.544147      
163      NO_ID      1.45           0.25           6.5            0.1025         0.175          39.83333333    18             7.654859       
164      NO_ID      1.190740741    0.1833333333   6.5            0.1097222222   0.175          39.83333333    16.66666667    2.842259       
165      NO_ID      1.190740741    0.1833333333   6.5            0.09527777778  0.175          39.83333333    16.66666667    2.612813       
166      NO_ID      1.153703704    0.15           6.5            0.1025         0.1916666667   39.83333333    16.66666667    2.983728       
167      NO_ID      1.153703704    0.15           6.5            0.1025         0.1583333333   39.83333333    16.66666667    3.299243       
168      NO_ID      1.011728395    0.25           6.5            0.1025         0.175          39.83333333    18             3.904267       
169      NO_ID      0.999382716    0.25           6.5            0.1025         0.175          39.83333333    18             3.896521       
170      NO_ID      0.8944444444   0.25           10.16666667    0.1025         0.175          39.83333333    18             10.617352      
171      NO_ID      0.8944444444   0.25           2.833333333    0.1025         0.175          39.83333333    18             7.995297       
172      NO_ID      1.45           0.25           6.5            0.1025         0.175          19.16666667    26             10.490931      
173      NO_ID      1.45           0.25           6.5            0.1025         0.175          19.16666667    18             6.90292        
174      NO_ID      1.45           0.25           6.5            0.1675         0.175          39.83333333    18             5.851514       
175      NO_ID      1.45           0.25           6.5            0.0375         0.175          39.83333333    18             74.649247      
176      NO_ID      0.45           0.55           6.5            0.1025         0.175          19.16666667    26             19.539251      
177      NO_ID      0.45           0.55           6.5            0.1025         0.175          19.16666667    18             17.165997      
178      NO_ID      1.190740741    0.1833333333   6.5            0.09527777778  0.175          40.98148148    16.66666667    2.712313       
179      NO_ID      1.190740741    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.66666667    2.570337       
180      NO_ID      1.172222222    0.1833333333   6.5            0.1025         0.175          39.83333333    16.66666667    2.639602       
181      NO_ID      1.172222222    0.1166666667   6.5            0.1025         0.175          39.83333333    16.66666667    3.323124       
182      NO_ID      1.116666667    0.15           6.5            0.1025         0.1916666667   39.83333333    16.66666667    2.845056       
183      NO_ID      1.116666667    0.15           6.5            0.1025         0.1583333333   39.83333333    16.66666667    3.601829       
184      NO_ID      1.007613169    0.25           6.5            0.1025         0.175          39.83333333    18             3.886254       
185      NO_ID      1.003497942    0.25           6.5            0.1025         0.175          39.83333333    18             3.954925       
186      NO_ID      0.9685185185   0.25           6.5            0.1025         0.175          39.83333333    18             4.011044       
187      NO_ID      0.9685185185   0.25           6.5            0.1025         0.175          19.16666667    18             10.799634      
188      NO_ID      0.7833333333   0.25           10.16666667    0.1025         0.175          29.5           18             12.500375      
189      NO_ID      0.7833333333   0.25           2.833333333    0.1025         0.175          29.5           18             10.757238      
190      NO_ID      1.616666667    0.85           6.5            0.1025         0.175          19.16666667    18             83.480023      
191      NO_ID      1.616666667    0.25           6.5            0.1025         0.175          19.16666667    18             6.607251       
192      NO_ID      1.45           0.85           6.5            0.1025         0.175          29.5           22             108.784154     
